created_at,full_text,tweet_url,text_clean
Thu Jun 05 02:23:59 +0000 2025,Hari Ini JPU KPK Hadirkan Dosen Ahli Pidana UGM di Sidang Hasto https://t.co/AS9j8YmU2U,https://x.com/undefined/status/1930450500098634179,Hari Ini JPU KPK Hadirkan Dosen Ahli Pidana UGM di Sidang Hasto 
Thu Jun 05 02:22:11 +0000 2025,1. Kuliah gaada salim saliman 2. Kalo telat tergantung dosen masing masing karena setiap awal semester di pertemuan pertama sudah pasti ada kontrak perjanjian antar mhs-dosen 3. Setelah kuliah tergantung kamu. Kamu tipe masuk organisasi atau engga. Kalo iya berarti sudah pasti ,https://x.com/undefined/status/1930450046597902468, Kuliah gaada salim saliman  Kalo telat tergantung dosen masing masing karena setiap awal semester di pertemuan pertama sudah pasti ada kontrak perjanjian antar mhsdosen  Setelah kuliah tergantung kamu Kamu tipe masuk organisasi atau engga Kalo iya berarti sudah pasti 
Thu Jun 05 02:21:26 +0000 2025,@DevoxPosting que carajo posteas hermano??? https://t.co/xFEvEcAVeD,https://x.com/undefined/status/1930449858625700279, que carajo posteas hermano 
Thu Jun 05 02:20:46 +0000 2025,Pak dosen besok lebaran haji pak masih aja ngasih kelas kuliah ,https://x.com/undefined/status/1930449689444577688,Pak dosen besok lebaran haji pak masih aja ngasih kelas kuliah 
Thu Jun 05 02:20:27 +0000 2025,ANJIR IYA Gue ngerasa gue kena scam selama ini yang bilang msg berbahaya trus dosen biokimia gue ngomong msg ga berbahaya buset dah ini insight baru yang gue temui,https://x.com/undefined/status/1930449608792256741,ANJIR IYA Gue ngerasa gue kena scam selama ini yang bilang msg berbahaya trus dosen biokimia gue ngomong msg ga berbahaya buset dah ini insight baru yang gue temui
Thu Jun 05 02:20:21 +0000 2025,Gw gacocok jadi babu dosen ini klw gwe tunjuk jihan ke pa cako bleh gk yh,https://x.com/undefined/status/1930449584737923386,Gw gacocok jadi babu dosen ini klw gwe tunjuk jihan ke pa cako bleh gk yh
Thu Jun 05 02:20:00 +0000 2025, Ada salah satu ahli yang kami hadirkan yakni Muhammad Fatahillah Akbar (Dosen Pidana FH UGM) kata Jaksa Penuntut Umum (JPU) pada Komisi Pemberantasan Korupsi (KPK) Budhi Sarumpaet https://t.co/yipOt8j3tz,https://x.com/undefined/status/1930449495147590133, Ada salah satu ahli yang kami hadirkan yakni Muhammad Fatahillah Akbar Dosen Pidana FH UGM kata Jaksa Penuntut Umum JPU pada Komisi Pemberantasan Korupsi KPK Budhi Sarumpaet 
Thu Jun 05 02:19:30 +0000 2025,@txtdrimedia waktu kuliah sya pernah dimarahin dosen ketika ngomong tanpa menunjukan data,https://x.com/undefined/status/1930449371595997289, waktu kuliah sya pernah dimarahin dosen ketika ngomong tanpa menunjukan data
Thu Jun 05 02:18:10 +0000 2025,Beasiswa Program Doktor untuk Dosen Indonesia Tahun 2025 https://t.co/88jwK36dIY #Unand #Pascasarjana https://t.co/2Km5xi0blE,https://x.com/undefined/status/1930449035946799174,Beasiswa Program Doktor untuk Dosen Indonesia Tahun   Unand Pascasarjana 
Thu Jun 05 02:17:58 +0000 2025,@AngelaMM123 @DrSusanOliver1 @jimgthornton So now it's most likely? So that means it dosen't exclude vAE possibility.,https://x.com/undefined/status/1930448984025292965,   So now its most likely So that means it dosent exclude vAE possibility
Thu Jun 05 02:17:52 +0000 2025,jancokkk malu bettt plis kelompok gue presentasi bagian gue tbtb lag laptopnya terus panik alhasil gue ngmg fak taunya kedengeran dosen,https://x.com/undefined/status/1930448961003008135,jancokkk malu bettt plis kelompok gue presentasi bagian gue tbtb lag laptopnya terus panik alhasil gue ngmg fak taunya kedengeran dosen
Thu Jun 05 02:17:35 +0000 2025,MISTERI JURUSAN TEKNOLOGI KAYU SARJANA MUDA dan PEMBIMBING SKRIPSI ada di tangan KASMUDJO. Pada 2017 mengaku sebagai pembimbing skripsi Jokowi 2025 mengaku hanya ASISTEN DOSEN! Pertanyaan saya kepada Pak Kasmudjo: Apakah SARJANA MUDA menulis SKRIPSI? https://t.co/wdkO5C4FlS,https://x.com/undefined/status/1930448887598166155,MISTERI JURUSAN TEKNOLOGI KAYU SARJANA MUDA dan PEMBIMBING SKRIPSI ada di tangan KASMUDJO Pada  mengaku sebagai pembimbing skripsi Jokowi  mengaku hanya ASISTEN DOSEN Pertanyaan saya kepada Pak Kasmudjo Apakah SARJANA MUDA menulis SKRIPSI 
Thu Jun 05 02:17:22 +0000 2025,@bluwbelli jgn smp ada nnti dosen blg gwe gamasuk tpi izinnya ke kampus sm mamah,https://x.com/undefined/status/1930448833299001846, jgn smp ada nnti dosen blg gwe gamasuk tpi izinnya ke kampus sm mamah
Thu Jun 05 02:16:53 +0000 2025,@munvess Gue sholat tahajud h-1 sidang terus karena gue sidangnya siang sholat dhuha dan sholat subuh sama zuhur dulu. Dan akhirnya dosen penguji paling killer 1 jurusan itu bisa gue taklukin ,https://x.com/undefined/status/1930448711345455575, Gue sholat tahajud h sidang terus karena gue sidangnya siang sholat dhuha dan sholat subuh sama zuhur dulu Dan akhirnya dosen penguji paling killer  jurusan itu bisa gue taklukin 
Thu Jun 05 02:16:52 +0000 2025,minimal kalau ngabarin dari pagi lah ya kami dah masuk kelas jam 8.30 konfirmasi terlambat baru jam 9.04? mahasiswa telat 15mnt di alpa kalau dosen telat gini gimana ya? https://t.co/ajn7ebod9F,https://x.com/undefined/status/1930448707641848193,minimal kalau ngabarin dari pagi lah ya kami dah masuk kelas jam  konfirmasi terlambat baru jam  mahasiswa telat mnt di alpa kalau dosen telat gini gimana ya 
Thu Jun 05 02:16:07 +0000 2025,dosen paling best paling baik paling oke tu cuma dosen sasing.,https://x.com/undefined/status/1930448518122221864,dosen paling best paling baik paling oke tu cuma dosen sasing
Thu Jun 05 02:16:03 +0000 2025,@yoicchiw @aihbiyaa TANYA DOSEN GW GW MAUNYA JUGA MINGDEP,https://x.com/undefined/status/1930448502032871772,  TANYA DOSEN GW GW MAUNYA JUGA MINGDEP
Thu Jun 05 02:15:37 +0000 2025,Matkul plng ga jelas anjiirr rptm berubah-ubah dosen sering salah masuk pernah tiba' ga ada yang ngajar https://t.co/Uk3s1TxEQK,https://x.com/undefined/status/1930448390934114553,Matkul plng ga jelas anjiirr rptm berubahubah dosen sering salah masuk pernah tiba ga ada yang ngajar 
Thu Jun 05 02:15:32 +0000 2025,@fluffymorkiee @jjaemjen @yappingfess sebenernya tergantung dosen tp kebanyakan emang gamau disalimin. perkara udh pada gede sama ya kalo beda gender jd bukan mahram aja jd pada gamau biasanya.,https://x.com/undefined/status/1930448370054942775,   sebenernya tergantung dosen tp kebanyakan emang gamau disalimin perkara udh pada gede sama ya kalo beda gender jd bukan mahram aja jd pada gamau biasanya
Thu Jun 05 02:15:26 +0000 2025,Maha benar Pak Dosen dengan segala cuitannya ,https://x.com/undefined/status/1930448348235849909,Maha benar Pak Dosen dengan segala cuitannya 
Thu Jun 05 02:15:25 +0000 2025,hari yang jelek bagi aku tuh bukan senin tapi kamis yang 2 matkul dg dosen yang masyaa allah tabarakallah allahuakbar bismillahi tawakaltu itu,https://x.com/undefined/status/1930448341017735182,hari yang jelek bagi aku tuh bukan senin tapi kamis yang  matkul dg dosen yang masyaa allah tabarakallah allahuakbar bismillahi tawakaltu itu
Thu Jun 05 02:15:03 +0000 2025,@bluwbelli Ada ga sii bukannya tiap mahasiswa ada dikasi dosen wali ya? Nanti 1 dosen itu jadi doswal untuk 5-10 mahasiwa Karna aku punya dosen wali dan rutin perwalian dalam 1 semester tu bisa sampe 5 kali nanti setiap perwalian slalu ditanya progres dan struggle dalam semester itu,https://x.com/undefined/status/1930448248633995603, Ada ga sii bukannya tiap mahasiswa ada dikasi dosen wali ya Nanti  dosen itu jadi doswal untuk  mahasiwa Karna aku punya dosen wali dan rutin perwalian dalam  semester tu bisa sampe  kali nanti setiap perwalian slalu ditanya progres dan struggle dalam semester itu
Thu Jun 05 02:14:55 +0000 2025,pagi ini kerja sm dosen yg bkin gue takut pasien gue gak telat tp dia gaada kabar sampe jam segini,https://x.com/undefined/status/1930448218095268263,pagi ini kerja sm dosen yg bkin gue takut pasien gue gak telat tp dia gaada kabar sampe jam segini
Thu Jun 05 02:14:21 +0000 2025,demn sehat-sehat dosen baik gw masih boleh upload gara-gara tadi LMS gw error,https://x.com/undefined/status/1930448075610567030,demn sehatsehat dosen baik gw masih boleh upload garagara tadi LMS gw error
Thu Jun 05 02:13:09 +0000 2025,eh baru nemu cinephile baru isinya review film menurutku kontennya keren2. penjelasannya enak didenger flownya halus dan detail. dia juga buka makna apa yg tersirat di dalem filmnya. sukanya lagi dia pinter bedah film dan dihubungin sm isu sosial. berasa lg dnger dosen media https://t.co/z8Ah6e1ykB,https://x.com/undefined/status/1930447772098146753,eh baru nemu cinephile baru isinya review film menurutku kontennya keren penjelasannya enak didenger flownya halus dan detail dia juga buka makna apa yg tersirat di dalem filmnya sukanya lagi dia pinter bedah film dan dihubungin sm isu sosial berasa lg dnger dosen media 
Thu Jun 05 02:12:09 +0000 2025,di saat printer gw rusak uang gw yang tbtb abisss ntah kemana... lalu disuruh dosen bimbingan hari ini ,https://x.com/undefined/status/1930447522377638030,di saat printer gw rusak uang gw yang tbtb abisss ntah kemana lalu disuruh dosen bimbingan hari ini 
Thu Jun 05 02:11:55 +0000 2025,sabar bgt gw sm ni dosen waktu puasa ya Allah sabar sabar,https://x.com/undefined/status/1930447463317680270,sabar bgt gw sm ni dosen waktu puasa ya Allah sabar sabar
Thu Jun 05 02:11:12 +0000 2025,@nitrasi iyaa aku ada temen yg ngajar di bimbel gituu jd kayanya pake dia aja cuma ku bilang ke dosen kalo aku pake guru dari sma 2 wkwkk,https://x.com/undefined/status/1930447281867874351, iyaa aku ada temen yg ngajar di bimbel gituu jd kayanya pake dia aja cuma ku bilang ke dosen kalo aku pake guru dari sma  wkwkk
Thu Jun 05 02:10:39 +0000 2025,tips chat dibales dosen,https://x.com/undefined/status/1930447144982589580,tips chat dibales dosen
Thu Jun 05 02:10:25 +0000 2025,tp kata dosen gw ini udh di rencanain dari 40thn yg lalu idk bnrn apa egk tapi yap,https://x.com/undefined/status/1930447082588123459,tp kata dosen gw ini udh di rencanain dari thn yg lalu idk bnrn apa egk tapi yap
Thu Jun 05 02:09:47 +0000 2025,@FDonghun @ardisatriawan seharusnya kalo logikanya jalan ngapain nanya kek gini ardianto kan seorang dosen terus nanyain kontribusi buat bangsa?,https://x.com/undefined/status/1930446924345426403,  seharusnya kalo logikanya jalan ngapain nanya kek gini ardianto kan seorang dosen terus nanyain kontribusi buat bangsa
Thu Jun 05 02:09:25 +0000 2025,@sgrbbyxoxo @papilionidaety @yappingfess riLL kan kuliah tergantung dosen...,https://x.com/undefined/status/1930446832989286858,   riLL kan kuliah tergantung dosen
Thu Jun 05 02:09:25 +0000 2025,@bluwbelli adanya paguyuban seluruh dosen komplek indah sari sama paguyuban rektor rt 07,https://x.com/undefined/status/1930446831135367649, adanya paguyuban seluruh dosen komplek indah sari sama paguyuban rektor rt 
Thu Jun 05 02:09:15 +0000 2025,@ilyruruto Pagiiii. Nemuin dosen sama bawa motor ke bengkel yes,https://x.com/undefined/status/1930446789649543603, Pagiiii Nemuin dosen sama bawa motor ke bengkel yes
Thu Jun 05 02:06:00 +0000 2025,jadi mana nih katanya dosen mau ngasih tugas gue ngeri klo dikasih pas deadline deket,https://x.com/undefined/status/1930445971231781353,jadi mana nih katanya dosen mau ngasih tugas gue ngeri klo dikasih pas deadline deket
Thu Jun 05 02:05:13 +0000 2025,guys apakah sopan jika di chat dosen kemudian dosen tersebut bertanya sudah sampai mana sempro? terus kita send sticker mulutku diam tapi mukaku ngejudge ? SUMPAH SABAR BU SAYA NAFAS DULU DARI PROKER SEBELUMNYA,https://x.com/undefined/status/1930445777186500611,guys apakah sopan jika di chat dosen kemudian dosen tersebut bertanya sudah sampai mana sempro terus kita send sticker mulutku diam tapi mukaku ngejudge  SUMPAH SABAR BU SAYA NAFAS DULU DARI PROKER SEBELUMNYA
Thu Jun 05 02:05:06 +0000 2025,anying rambut merah gue diomongin dosen,https://x.com/undefined/status/1930445746903626166,anying rambut merah gue diomongin dosen
Thu Jun 05 02:04:53 +0000 2025,cuki ini dosen,https://x.com/undefined/status/1930445692952293862,cuki ini dosen
Thu Jun 05 02:04:44 +0000 2025,@5my_yaa WKWK paksain dikit diks untung kemaren udh kucicil jadi yg kurang tinggal bagian rangkai kata aja mari selesaikan tugas2 itu (dari aq yg barusan dah kirim tugasnya ke dosen),https://x.com/undefined/status/1930445653131604301,yaa WKWK paksain dikit diks untung kemaren udh kucicil jadi yg kurang tinggal bagian rangkai kata aja mari selesaikan tugas itu dari aq yg barusan dah kirim tugasnya ke dosen
Thu Jun 05 02:04:41 +0000 2025,@mischievousmenk @whoopziiy untuk point no 2. coba deh lu tulis sendiri menggunkan bahasa baku trus deteksi ai pasti kena deteksi ai apalagi klo lu paham bahasa banget karna bahasa ai itu bahasa anak puitis bgt. karna sebelumnya gue sempet dikasi tugas sama dosen tentang bercerita apa masa depan gw -,https://x.com/undefined/status/1930445642859721115,  untuk point no  coba deh lu tulis sendiri menggunkan bahasa baku trus deteksi ai pasti kena deteksi ai apalagi klo lu paham bahasa banget karna bahasa ai itu bahasa anak puitis bgt karna sebelumnya gue sempet dikasi tugas sama dosen tentang bercerita apa masa depan gw 
Thu Jun 05 02:04:37 +0000 2025,kontak gue ternyata d sv dosen yg skrg baru jd pembimbing proyek gue kaget pas liat nama blio reply sw sapi kurban gue maluuu hahaha mana caption nya seru btul liat sapi jalan2 sebelum hari h pelaksanaan https://t.co/R0pMlSGlQ2,https://x.com/undefined/status/1930445625297862997,kontak gue ternyata d sv dosen yg skrg baru jd pembimbing proyek gue kaget pas liat nama blio reply sw sapi kurban gue maluuu hahaha mana caption nya seru btul liat sapi jalan sebelum hari h pelaksanaan 
Thu Jun 05 02:04:14 +0000 2025,@bluwbelli aku ada kok tergantung dosen,https://x.com/undefined/status/1930445528619462989, aku ada kok tergantung dosen
Thu Jun 05 02:04:08 +0000 2025,I m finel if some ppl like it and I m not gonna tell you to hate it too bc i get that everyone has different tastes; it s not my deal at all but honestly for me it s just bullshit so just respect and be nice to everyone who dosen't get you. https://t.co/I8LY9Vo3et,https://x.com/undefined/status/1930445500982943770,I m finel if some ppl like it and I m not gonna tell you to hate it too bc i get that everyone has different tastes it s not my deal at all but honestly for me it s just bullshit so just respect and be nice to everyone who dosent get you 
Thu Jun 05 02:04:05 +0000 2025,dosen jemboddddd nyelakno masuk lakok moro gaiso,https://x.com/undefined/status/1930445492431007974,dosen jemboddddd nyelakno masuk lakok moro gaiso
Thu Jun 05 02:02:27 +0000 2025,dosen... dekan... kenapa dapetnya dekan... gw susah bgt mau ketemu WOE ,https://x.com/undefined/status/1930445080348762169,dosen dekan kenapa dapetnya dekan gw susah bgt mau ketemu WOE 
Thu Jun 05 02:02:24 +0000 2025,@rexvletby @LucyLetbyTrials @gill1109 @drphilhammond Dosen't matter. His client accepted. He was not going to contradict her IMO because their defense after that point was she didn't do it. Someone else did it. Because that's what she said.,https://x.com/undefined/status/1930445068734755281,    Dosent matter His client accepted He was not going to contradict her IMO because their defense after that point was she didnt do it Someone else did it Because thats what she said
Thu Jun 05 02:02:01 +0000 2025,@shapwrityhrj aamiin... semoga manusia manusia pencari dosen ini di permudah yaa kakk,https://x.com/undefined/status/1930444969095115130, aamiin semoga manusia manusia pencari dosen ini di permudah yaa kakk
Thu Jun 05 02:01:40 +0000 2025,@Soffell212 Si paling S3 paling ke rja di luar negeri paling gamau jadi dosen paling gamau miskin. tapi bisa banget ketipu faker. Gapernah minta maaf lagi,https://x.com/undefined/status/1930444883330060638, Si paling S paling ke rja di luar negeri paling gamau jadi dosen paling gamau miskin tapi bisa banget ketipu faker Gapernah minta maaf lagi
Thu Jun 05 02:00:01 +0000 2025,@NenkMonica Kuliah dlu ada dosen kuliah jam 5 subuh dampaknya melatih mahasiswa untuk lebih awal kskolah,https://x.com/undefined/status/1930444465937801613, Kuliah dlu ada dosen kuliah jam  subuh dampaknya melatih mahasiswa untuk lebih awal kskolah
Thu Jun 05 01:59:13 +0000 2025,dosen aja bilang gue tuh udah ciri khas pake tuh rambut bawaannya jahat katanyaaa,https://x.com/undefined/status/1930444265446093130,dosen aja bilang gue tuh udah ciri khas pake tuh rambut bawaannya jahat katanyaaa
Thu Jun 05 01:59:08 +0000 2025,@jc2obscure @SomeContext_ Why because they are the virgin Mary? Just because they took a course and got a badge dosen't mean they are always right or deserve respect. You're talking like a child. Disrespecting a cop?!? They dish out disrespect left and right. You're a tool.,https://x.com/undefined/status/1930444243463745776,  Why because they are the virgin Mary Just because they took a course and got a badge dosent mean they are always right or deserve respect Youre talking like a child Disrespecting a cop They dish out disrespect left and right Youre a tool
Thu Jun 05 01:59:05 +0000 2025,wow ternyata blio ndak ke kampus seperti dosen penguji 2 (yaiyala bjir males amat h-1 lebaran masih ke kampus ya lagian) jdnya mingdep nguehehehhe lesgoww kita pulang ke rumah,https://x.com/undefined/status/1930444232172753070,wow ternyata blio ndak ke kampus seperti dosen penguji  yaiyala bjir males amat h lebaran masih ke kampus ya lagian jdnya mingdep nguehehehhe lesgoww kita pulang ke rumah
Thu Jun 05 01:58:20 +0000 2025,Me encanta la animación de victoria de Sonic es que se ve súper feliiiiz con el baile que hace y además el mini remix de it dosen't matter me encanta ES QUE POR QUE NO PUEDE SER VIERNES YA? ,https://x.com/undefined/status/1930444044930310576,Me encanta la animacin de victoria de Sonic es que se ve sper feliiiiz con el baile que hace y adems el mini remix de it dosent matter me encanta ES QUE POR QUE NO PUEDE SER VIERNES YA 
Thu Jun 05 01:58:12 +0000 2025,masih menjadi misteri kenapa dosen kalo lagi dicari itu susah banget ditemuin? tapi giliran kita gak cari ya ketemu aja gitu tiba-tiba,https://x.com/undefined/status/1930444009719377995,masih menjadi misteri kenapa dosen kalo lagi dicari itu susah banget ditemuin tapi giliran kita gak cari ya ketemu aja gitu tibatiba
Thu Jun 05 01:57:15 +0000 2025,@tham878 Kalau ijasahnya palsu maka Rismon tidak berhak mengajukan sertifikasi dosen. LLDIKTI harus mengusut Rismon.,https://x.com/undefined/status/1930443772418240594, Kalau ijasahnya palsu maka Rismon tidak berhak mengajukan sertifikasi dosen LLDIKTI harus mengusut Rismon
Thu Jun 05 01:56:48 +0000 2025,dosen kocakkk,https://x.com/undefined/status/1930443656173146592,dosen kocakkk
Thu Jun 05 01:56:39 +0000 2025,@papilionidaety @yappingfess tergantung tipe dosen say. ada yg bodoamatan (biasanya kalo gini km masuk aja trs duduk ga perlu salim tapi kayak ngebow dikit aja ke dosennya) ada tipe yg gabolehin masuk ada tipe yg bolehin masuk tapi bakal dialfain (ga masuk absen) dll,https://x.com/undefined/status/1930443619460362637,  tergantung tipe dosen say ada yg bodoamatan biasanya kalo gini km masuk aja trs duduk ga perlu salim tapi kayak ngebow dikit aja ke dosennya ada tipe yg gabolehin masuk ada tipe yg bolehin masuk tapi bakal dialfain ga masuk absen dll
Thu Jun 05 01:56:26 +0000 2025,unpopular opinion (sekaligus fakta yang jarang diketahui mahasiswa karena ini berangkat dari pov dosen) minggu perkuliahan baru benar-benar beres kalau nilaimu sudah muncul semua di siakad. enggak hanya sampai week 16 aja masih ada presentasi FP/tubes remidi input nilai dll.,https://x.com/undefined/status/1930443563818725763,unpopular opinion sekaligus fakta yang jarang diketahui mahasiswa karena ini berangkat dari pov dosen minggu perkuliahan baru benarbenar beres kalau nilaimu sudah muncul semua di siakad enggak hanya sampai week  aja masih ada presentasi FPtubes remidi input nilai dll
Thu Jun 05 01:56:13 +0000 2025,top 1 dosen pling sensi kalo ada yg bahas boruto dan emyu https://t.co/SokEGchQEq,https://x.com/undefined/status/1930443512350421289,top  dosen pling sensi kalo ada yg bahas boruto dan emyu 
Thu Jun 05 01:55:37 +0000 2025,@heruanggaSS @neVerAl0nely Asli lah.. karena sudah di klarifikasi oleh UGM yg mengeluarkan ijazah pak Jokowi. Yg berhak mengklarifikasi ijazah pak Jokowi hanya institusi yg mengeluarkannya. Lah wong dosen dan teman2 Pak Jokowi masih hidup kok si tifa dan roy itu adalah orang-orang jahat yg ada di NKRI.,https://x.com/undefined/status/1930443358692094371,  Asli lah karena sudah di klarifikasi oleh UGM yg mengeluarkan ijazah pak Jokowi Yg berhak mengklarifikasi ijazah pak Jokowi hanya institusi yg mengeluarkannya Lah wong dosen dan teman Pak Jokowi masih hidup kok si tifa dan roy itu adalah orangorang jahat yg ada di NKRI
Thu Jun 05 01:55:09 +0000 2025,Dosen dan mahasiswi hot full percakapan https://t.co/wPrWnDbJ72 https://t.co/wPrWnDbJ72 ️ Kamis pagii pagiii bangun babi Superindo temul dodo Idhul Adha tiptop ready vcs https://t.co/n7EUNMhoWu,https://x.com/undefined/status/1930443241456885770,Dosen dan mahasiswi hot full percakapan    Kamis pagii pagiii bangun babi Superindo temul dodo Idhul Adha tiptop ready vcs 
Thu Jun 05 01:54:46 +0000 2025,@hufflyjam YUK MARI revisi sesuai poin dr dosen ya kak. Pengerjaan full analisis lengkap sumber jurnal dan bisa Konsul diskusi terkait masalah penelitian. Langsung ke dibioku kak for detail. HARGA MURAH YAA,https://x.com/undefined/status/1930443146846187666, YUK MARI revisi sesuai poin dr dosen ya kak Pengerjaan full analisis lengkap sumber jurnal dan bisa Konsul diskusi terkait masalah penelitian Langsung ke dibioku kak for detail HARGA MURAH YAA
Thu Jun 05 01:53:48 +0000 2025, Udah ngerjain data dari pagi sampe malem... Eh hasil uji regresinya TIDAK SIGNIFIKAN Dosen: ulang aja ya masih gak valid... Tenang ada cara lebih cepat Data kamu bisa dicek &amp; diberesin cuma dalam 1 3 jam! Dijamin valid dan ACC-ready! #zonauang #jokitugas https://t.co/KS0XN7HzRC,https://x.com/undefined/status/1930442903429755249, Udah ngerjain data dari pagi sampe malem Eh hasil uji regresinya TIDAK SIGNIFIKAN Dosen ulang aja ya masih gak valid Tenang ada cara lebih cepat Data kamu bisa dicek amp diberesin cuma dalam   jam Dijamin valid dan ACCready zonauang jokitugas 
Thu Jun 05 01:53:16 +0000 2025,penulis 1 dan 3nya itu dosen gue tapi kenapa dosen gue ini kaga reach out gue sama sekali ya wuahah. tapi gue udah feeling sih dia nyuruh anak muridnya bikin tugas jurnal emg yakin bgt buat publikasi cuma tida menyangka sama sekali ga pake aba2 nama w jd penulis 2 ‍↔️,https://x.com/undefined/status/1930442769748914525,penulis  dan nya itu dosen gue tapi kenapa dosen gue ini kaga reach out gue sama sekali ya wuahah tapi gue udah feeling sih dia nyuruh anak muridnya bikin tugas jurnal emg yakin bgt buat publikasi cuma tida menyangka sama sekali ga pake aba nama w jd penulis  
Thu Jun 05 01:51:54 +0000 2025,@yoicchiw @aihbiyaa cape mengejar dosen blio lebih memilih jalur fast track,https://x.com/undefined/status/1930442424981303710,  cape mengejar dosen blio lebih memilih jalur fast track
Thu Jun 05 01:51:43 +0000 2025,klo gw perhatiin dosen ni kalo ada yg 'unik' malah MAKIN DIKULIK,https://x.com/undefined/status/1930442378474836439,klo gw perhatiin dosen ni kalo ada yg unik malah MAKIN DIKULIK
Thu Jun 05 01:48:50 +0000 2025,masya allah hampir nanya ini siapa ke dosen ya allah untung belom bilang apa apa gemetar awak,https://x.com/undefined/status/1930441653271310377,masya allah hampir nanya ini siapa ke dosen ya allah untung belom bilang apa apa gemetar awak
Thu Jun 05 01:48:38 +0000 2025,ARE YOU GUYS SERIOUS OR IS IT JUST A JOKE I CAN'T TELL.,https://x.com/undefined/status/1930441600196587896,ARE YOU GUYS SERIOUS OR IS IT JUST A JOKE I CANT TELL
Thu Jun 05 01:47:46 +0000 2025,@dinulfadli_ butuh ketemu dosen pembimbing woilah I just want to graduate so bad,https://x.com/undefined/status/1930441383409791035, butuh ketemu dosen pembimbing woilah I just want to graduate so bad
Thu Jun 05 01:47:35 +0000 2025,aku udh smpe kampus 7.30 dan baru di kabarin dosen 7.50 kalo ternyata beliau ada rapat dan kelas hari ini kosong‍️,https://x.com/undefined/status/1930441338853699737,aku udh smpe kampus  dan baru di kabarin dosen  kalo ternyata beliau ada rapat dan kelas hari ini kosong
Thu Jun 05 01:47:31 +0000 2025,@PilotGork @jacksonhinklle Résistance against occupation dosen't surrender until we kill last Zionists Terroristes n Free Palestine from the River to The Sea sonner or later 🇵🇸🇵🇸🇵🇸,https://x.com/undefined/status/1930441323011563535,  Rsistance against occupation dosent surrender until we kill last Zionists Terroristes n Free Palestine from the River to The Sea sonner or later 
Thu Jun 05 01:47:21 +0000 2025,MAAP BU JEN DAH AK GHOSTING BRP KALI (ketar ketir nge ghosting satu satunya dosen yang peduli sm ak) https://t.co/3gIHVjQOiD,https://x.com/undefined/status/1930441278195675560,MAAP BU JEN DAH AK GHOSTING BRP KALI ketar ketir nge ghosting satu satunya dosen yang peduli sm ak 
Thu Jun 05 01:46:59 +0000 2025,@hyleddeoghania amin semoga kalian dapet lembar praktikum dari dosen. amin amin,https://x.com/undefined/status/1930441187879727463, amin semoga kalian dapet lembar praktikum dari dosen amin amin
Thu Jun 05 01:46:11 +0000 2025,jends ternyata masi ada mahasiswa yg culas. jd asprak tp ga ngasprak pratikum berkelompok pun bukannya ikut survei lapangan malah muncak. pdhl klo di kelas dia sering caper ke dosen tp di belakang ga pernah ikut andil di kelompok dan ngebebanin temennya,https://x.com/undefined/status/1930440987752468650,jends ternyata masi ada mahasiswa yg culas jd asprak tp ga ngasprak pratikum berkelompok pun bukannya ikut survei lapangan malah muncak pdhl klo di kelas dia sering caper ke dosen tp di belakang ga pernah ikut andil di kelompok dan ngebebanin temennya
Thu Jun 05 01:45:23 +0000 2025,enak juga duduk paling belakang jauh dari pandangan dosen‍️,https://x.com/undefined/status/1930440782949036539,enak juga duduk paling belakang jauh dari pandangan dosen
Thu Jun 05 01:44:59 +0000 2025,gong hari ini dosen gue gabisa datang nemenin ambil sampel pdhl katanya kemaren bisa *potret mahasiswa yg dighosting dosen https://t.co/WeD5KLTKZK,https://x.com/undefined/status/1930440684739408339,gong hari ini dosen gue gabisa datang nemenin ambil sampel pdhl katanya kemaren bisa potret mahasiswa yg dighosting dosen 
Thu Jun 05 01:44:42 +0000 2025,udh jelas2 nmr satu di daftar itu NAMA GW heran bodoamat mau dosen kek mau nenek2 kek mau pejabat kek NGANTRI DONG WOI,https://x.com/undefined/status/1930440614132478133,udh jelas nmr satu di daftar itu NAMA GW heran bodoamat mau dosen kek mau nenek kek mau pejabat kek NGANTRI DONG WOI
Thu Jun 05 01:44:12 +0000 2025,@celixalexandra Ini saran darimu sebagai seorang dosen atau seorang pengajar?,https://x.com/undefined/status/1930440486562738589, Ini saran darimu sebagai seorang dosen atau seorang pengajar
Thu Jun 05 01:44:04 +0000 2025,he is destroying everything that dosen's produce money #doge,https://x.com/undefined/status/1930440453419348042,he is destroying everything that dosens produce money doge
Thu Jun 05 01:43:02 +0000 2025,sekali-sekali up kegiatan sbg dosen penguji https://t.co/j6irvHEvK1,https://x.com/undefined/status/1930440193930342744,sekalisekali up kegiatan sbg dosen penguji 
Thu Jun 05 01:42:07 +0000 2025,Waduhh.. Dosen saya waktu kuliah jadi gabisa nyambi dong ,https://x.com/undefined/status/1930439963503632635,Waduhh Dosen saya waktu kuliah jadi gabisa nyambi dong 
